2013,4,0,0,Lost and Stolen Assets
2013,13,0,1,Web Applications
2013,2,0,0,Privilege Misuse
2011,9,1,1,Everything Else
2012,7,0,0,Lost and Stolen Assets
2012,2,0,0,Lost and Stolen Assets
2008,1,0,0,Miscellaneous Errors
2010,1,0,0,Miscellaneous Errors
2010,2,0,0,Lost and Stolen Assets
2013,8,1,0,Crimeware
2014,6,0,1,Web Applications
2012,1,0,0,Privilege Misuse
2013,1,0,0,Privilege Misuse
2012,5,0,1,Everything Else
2010,1,0,0,Lost and Stolen Assets
2012,6,0,1,Web Applications
2012,5,0,0,Privilege Misuse
2013,1,0,1,Web Applications
2012,2,0,0,Payment Card Skimmers
2010,1,0,0,Lost and Stolen Assets
2012,12,0,0,Lost and Stolen Assets
2004,1,0,0,Privilege Misuse
2013,3,0,1,Web Applications
2011,1,0,0,Privilege Misuse
2013,2,0,0,Privilege Misuse
2012,1,0,0,Miscellaneous Errors
2011,13,0,0,Lost and Stolen Assets
2013,10,0,1,Everything Else
2011,1,0,0,Privilege Misuse
2013,1,0,1,Web Applications
2010,1,0,0,Miscellaneous Errors
2013,1,1,1,Cyber-Espionage
2012,1,0,0,Miscellaneous Errors
2015,2,0,0,Lost and Stolen Assets
2015,1,0,0,Miscellaneous Errors
2010,1,0,0,Miscellaneous Errors
2010,2,0,1,Everything Else
2013,21,0,1,Web Applications
2015,1,0,0,Miscellaneous Errors
2013,3,0,1,Web Applications
2010,6,0,0,Lost and Stolen Assets
2008,2,0,0,Privilege Misuse
2015,2,0,0,Lost and Stolen Assets
2010,8,0,0,Miscellaneous Errors
2013,2,0,0,Lost and Stolen Assets
2010,1,0,0,Miscellaneous Errors
2013,3,1,0,Crimeware
2013,3,0,1,Web Applications
2012,13,1,1,Cyber-Espionage
2011,2,0,0,Privilege Misuse
2012,1,0,1,Web Applications
2012,1,0,0,Privilege Misuse
2014,15,0,0,Privilege Misuse
2012,2,0,0,Lost and Stolen Assets
2011,2,0,0,Miscellaneous Errors
2008,13,0,0,Lost and Stolen Assets
2012,1,0,0,Privilege Misuse
2013,8,0,0,Miscellaneous Errors
2014,1,0,0,Everything Else
2013,1,0,0,Lost and Stolen Assets
2011,1,0,0,Miscellaneous Errors
2013,2,0,0,Privilege Misuse
2011,8,0,0,Miscellaneous Errors
2015,6,0,0,Everything Else
2004,1,0,0,Privilege Misuse
2008,6,0,0,Privilege Misuse
2012,1,0,0,Privilege Misuse
2012,12,0,0,Privilege Misuse
2015,8,0,1,Denial of Service
2011,1,0,0,Lost and Stolen Assets
2012,1,0,0,Miscellaneous Errors
2012,7,0,1,Everything Else
2014,1,0,0,Miscellaneous Errors
2014,2,0,0,Lost and Stolen Assets
2013,9,0,1,Everything Else
2014,5,0,0,Lost and Stolen Assets
2010,1,0,0,Lost and Stolen Assets
2011,2,0,0,Lost and Stolen Assets
2012,1,1,1,Cyber-Espionage
2013,1,0,0,Privilege Misuse
2002,1,0,1,Everything Else
2012,1,1,1,Cyber-Espionage
2013,1,0,1,Web Applications
2013,12,0,0,Miscellaneous Errors
2013,3,0,1,Denial of Service
2010,1,0,0,Miscellaneous Errors
2012,1,1,1,Cyber-Espionage
2015,1,0,0,Miscellaneous Errors
2015,7,1,0,Crimeware
2014,13,0,1,Web Applications
2013,4,0,0,Everything Else
2015,1,0,0,Miscellaneous Errors
2011,8,0,1,Web Applications
2010,2,0,0,Lost and Stolen Assets
2013,13,0,0,Lost and Stolen Assets
2013,2,0,0,Lost and Stolen Assets
2013,6,0,0,Payment Card Skimmers
2015,1,0,0,Privilege Misuse
2012,2,0,0,Privilege Misuse
2015,2,0,0,Miscellaneous Errors
2013,8,0,1,Web Applications
2014,2,0,1,Everything Else
2014,9,0,1,Web Applications
2011,6,0,0,Privilege Misuse
2011,9,0,0,Miscellaneous Errors
2012,8,0,1,Web Applications
2014,3,0,1,Denial of Service
2011,1,0,0,Everything Else
2013,1,0,0,Miscellaneous Errors
2010,14,0,0,Lost and Stolen Assets
2012,5,0,0,Lost and Stolen Assets
2013,8,0,1,Web Applications
2012,20,0,0,Miscellaneous Errors
2012,6,0,0,Everything Else
2013,1,1,1,Cyber-Espionage
2013,3,0,0,Everything Else
2014,2,0,0,Lost and Stolen Assets
2014,2,0,0,Privilege Misuse
2011,2,0,0,Lost and Stolen Assets
2010,2,0,0,Miscellaneous Errors
2013,11,0,0,Lost and Stolen Assets
2013,6,0,0,Miscellaneous Errors
2015,1,0,0,Miscellaneous Errors
2012,19,1,0,Crimeware
2013,6,0,0,Miscellaneous Errors
2013,2,0,0,Lost and Stolen Assets
2015,9,0,1,Everything Else
2013,3,0,1,Everything Else
2013,1,1,1,Cyber-Espionage
2012,3,0,1,Web Applications
2015,1,0,1,Web Applications
2015,2,0,0,Miscellaneous Errors
2012,1,0,0,Miscellaneous Errors
2013,1,0,0,Miscellaneous Errors
2015,6,0,0,Everything Else
2012,8,0,0,Miscellaneous Errors
2011,6,0,0,Lost and Stolen Assets
2013,2,0,0,Miscellaneous Errors
2012,6,0,0,Miscellaneous Errors
2014,2,0,1,Everything Else
2013,2,0,0,Miscellaneous Errors
2013,2,0,0,Miscellaneous Errors
2012,1,0,0,Privilege Misuse
2012,2,0,1,Everything Else
2014,2,0,0,Lost and Stolen Assets
2013,2,0,0,Lost and Stolen Assets
2014,2,0,0,Privilege Misuse
2013,1,1,1,Cyber-Espionage
2012,2,0,0,Lost and Stolen Assets
2011,16,0,0,Lost and Stolen Assets
2011,2,0,0,Privilege Misuse
2013,3,0,1,Web Applications
2011,2,0,0,Privilege Misuse
2013,10,0,0,Lost and Stolen Assets
2013,1,0,1,Everything Else
2010,6,0,0,Lost and Stolen Assets
2013,3,0,1,Web Applications
2012,15,0,1,Web Applications
2012,13,1,1,Point of Sale
2013,14,0,1,Denial of Service
2014,3,0,1,Web Applications
2014,2,0,1,Everything Else
2010,2,0,0,Miscellaneous Errors
2013,5,0,1,Web Applications
2010,1,0,0,Miscellaneous Errors
2013,1,0,0,Miscellaneous Errors
2012,8,0,0,Privilege Misuse
2012,3,0,1,Denial of Service
2011,1,0,0,Privilege Misuse
2007,7,0,0,Privilege Misuse
2010,2,0,0,Lost and Stolen Assets
2011,2,0,0,Miscellaneous Errors
2012,1,0,0,Lost and Stolen Assets
2013,2,0,0,Privilege Misuse
2013,1,0,0,Lost and Stolen Assets
2014,2,0,1,Web Applications
2010,1,0,0,Miscellaneous Errors
2014,13,0,1,Denial of Service
2014,3,1,0,Cyber-Espionage
2012,2,0,0,Lost and Stolen Assets
2011,1,0,0,Privilege Misuse
2013,2,0,0,Miscellaneous Errors
2011,2,0,0,Miscellaneous Errors
2013,1,0,0,Privilege Misuse
2014,8,0,0,Lost and Stolen Assets
2008,6,0,1,Web Applications
2010,2,0,0,Privilege Misuse
2012,2,0,0,Miscellaneous Errors
2015,1,0,0,Miscellaneous Errors
2013,1,0,0,Miscellaneous Errors
2013,9,0,1,Web Applications
2010,1,0,0,Miscellaneous Errors
2012,3,0,0,Privilege Misuse
2013,3,0,0,Lost and Stolen Assets
2013,1,1,1,Web Applications
2014,3,0,1,Everything Else
2013,6,0,0,Lost and Stolen Assets
2015,2,0,0,Lost and Stolen Assets
2012,2,0,0,Lost and Stolen Assets
2014,7,1,0,Crimeware
2012,1,1,1,Cyber-Espionage
2013,11,0,0,Payment Card Skimmers
2012,3,0,1,Web Applications
2012,2,0,0,Lost and Stolen Assets
2013,1,0,0,Miscellaneous Errors
2011,2,0,0,Lost and Stolen Assets
2013,2,0,0,Privilege Misuse
2014,5,0,1,Everything Else
2010,1,0,0,Miscellaneous Errors
2013,7,0,0,Privilege Misuse
2011,1,0,0,Privilege Misuse
2013,6,0,1,Web Applications
2012,8,0,1,Everything Else
2013,13,1,1,Cyber-Espionage
2010,2,0,0,Everything Else
2011,1,0,0,Privilege Misuse
2012,8,0,1,Denial of Service
2013,12,0,0,Lost and Stolen Assets
2013,2,0,0,Privilege Misuse
2010,1,0,0,Privilege Misuse
2010,6,0,0,Miscellaneous Errors
2013,3,0,1,Everything Else
2012,8,0,0,Miscellaneous Errors
2014,1,1,0,Cyber-Espionage
2012,6,0,1,Web Applications
2015,7,0,0,Privilege Misuse
2015,1,0,0,Miscellaneous Errors
2013,2,0,0,Miscellaneous Errors
2012,6,0,0,Payment Card Skimmers
2013,20,0,0,Lost and Stolen Assets
2013,1,1,0,Crimeware
2014,13,0,1,Web Applications
2010,1,0,0,Miscellaneous Errors
2010,2,0,0,Lost and Stolen Assets
2012,2,0,0,Lost and Stolen Assets
2011,2,0,0,Everything Else
2015,1,0,0,Lost and Stolen Assets
2012,8,0,1,Everything Else
2014,9,0,0,Lost and Stolen Assets
2014,11,0,0,Miscellaneous Errors
2010,1,0,0,Lost and Stolen Assets
2013,1,0,0,Everything Else
2015,1,0,0,Miscellaneous Errors
2011,1,0,0,Privilege Misuse
2011,1,0,0,Miscellaneous Errors
2015,1,1,0,Crimeware
2013,13,0,0,Privilege Misuse
2012,5,0,0,Miscellaneous Errors
2010,9,0,0,Miscellaneous Errors
2011,1,0,0,Lost and Stolen Assets
2012,1,0,0,Miscellaneous Errors
2012,8,0,0,Miscellaneous Errors
2010,6,0,0,Lost and Stolen Assets
2014,2,0,0,Everything Else
2014,1,0,1,Web Applications
2012,8,0,0,Miscellaneous Errors
2014,1,0,1,Everything Else
2010,1,0,0,Miscellaneous Errors
2010,1,0,0,Lost and Stolen Assets
2013,1,0,1,Web Applications
2014,2,0,0,Miscellaneous Errors
2012,2,0,0,Lost and Stolen Assets
2012,1,0,0,Everything Else
2011,12,0,0,Privilege Misuse
2012,9,0,1,Web Applications
2012,2,0,0,Lost and Stolen Assets
2013,15,0,0,Payment Card Skimmers
2013,8,0,1,Everything Else
2013,3,0,1,Denial of Service
2012,20,0,1,Web Applications
2013,2,0,0,Privilege Misuse
2015,3,0,1,Denial of Service
2012,8,0,0,Lost and Stolen Assets
2014,2,0,0,Lost and Stolen Assets
2013,1,1,1,Cyber-Espionage
2013,1,0,1,Web Applications
2014,2,1,1,Cyber-Espionage
2012,3,0,1,Web Applications
2012,9,0,0,Lost and Stolen Assets
2013,6,0,0,Everything Else
2011,1,0,0,Miscellaneous Errors
2010,2,0,0,Lost and Stolen Assets
2014,1,0,1,Everything Else
2013,1,0,0,Lost and Stolen Assets
2012,11,0,0,Miscellaneous Errors
2013,9,0,1,Web Applications
2012,1,0,0,Lost and Stolen Assets
2014,2,0,0,Lost and Stolen Assets
2012,8,0,1,Everything Else
2014,2,0,0,Privilege Misuse
2013,1,0,0,Miscellaneous Errors
2013,1,0,1,Web Applications
2013,1,0,0,Everything Else
2014,6,1,0,Crimeware
2013,2,0,0,Miscellaneous Errors
2013,1,0,1,Web Applications
2012,16,0,1,Everything Else
2011,1,0,1,Everything Else
2013,1,0,1,Web Applications
2012,1,0,0,Privilege Misuse
2008,2,0,0,Privilege Misuse
2010,1,0,0,Lost and Stolen Assets
2012,1,0,0,Lost and Stolen Assets
2010,6,0,0,Lost and Stolen Assets
2011,2,0,0,Everything Else
2015,6,0,0,Everything Else
2012,16,0,0,Miscellaneous Errors
2013,1,0,0,Privilege Misuse
2012,2,0,0,Everything Else
2015,5,0,1,Web Applications
2011,1,0,0,Lost and Stolen Assets
2010,2,0,0,Everything Else
2014,13,0,1,Everything Else
2015,1,0,0,Miscellaneous Errors
2009,3,1,1,Cyber-Espionage
2013,1,0,0,Lost and Stolen Assets
2014,11,0,1,Privilege Misuse
2013,6,0,0,Everything Else
2012,3,0,0,Lost and Stolen Assets
2013,11,0,0,Privilege Misuse
2012,1,0,0,Miscellaneous Errors
2014,1,0,0,Miscellaneous Errors
2012,1,0,1,Web Applications
2013,2,0,0,Lost and Stolen Assets
2012,5,0,1,Everything Else
2012,1,0,0,Lost and Stolen Assets
2012,1,0,0,Lost and Stolen Assets
2010,1,0,0,Miscellaneous Errors
2013,3,0,1,Web Applications
2012,1,1,1,Cyber-Espionage
2010,1,0,0,Miscellaneous Errors
2013,14,0,0,Miscellaneous Errors
2011,2,0,1,Everything Else
2014,11,0,0,Payment Card Skimmers
2012,3,0,1,Everything Else
2011,2,0,0,Lost and Stolen Assets
2011,13,0,0,Lost and Stolen Assets
2008,8,0,0,Miscellaneous Errors
2013,2,0,0,Lost and Stolen Assets
2013,6,0,0,Everything Else
2014,5,0,0,Lost and Stolen Assets
2013,2,0,0,Privilege Misuse
2012,8,0,0,Lost and Stolen Assets
2015,2,0,0,Lost and Stolen Assets
2013,1,0,0,Lost and Stolen Assets
2011,11,0,0,Privilege Misuse
2010,1,0,0,Lost and Stolen Assets
2012,1,0,0,Privilege Misuse
2013,2,0,0,Miscellaneous Errors
2014,3,1,0,Cyber-Espionage
2013,2,0,0,Miscellaneous Errors
2012,2,0,0,Lost and Stolen Assets
2013,18,0,0,Privilege Misuse
2013,1,0,1,Denial of Service
2012,1,1,1,Cyber-Espionage
2013,6,0,0,Privilege Misuse
2013,1,0,0,Miscellaneous Errors
2015,3,0,0,Miscellaneous Errors
2010,1,0,0,Miscellaneous Errors
2012,7,0,0,Everything Else
2013,1,1,0,Crimeware
2011,6,0,0,Lost and Stolen Assets
2015,1,0,0,Privilege Misuse
2010,2,0,0,Lost and Stolen Assets
2012,9,0,0,Lost and Stolen Assets
2012,8,0,1,Everything Else
2013,8,0,0,Miscellaneous Errors
2010,1,0,0,Miscellaneous Errors
2012,1,0,0,Miscellaneous Errors
2010,1,0,0,Privilege Misuse
2012,14,0,1,Web Applications
2013,2,0,0,Lost and Stolen Assets
2013,6,0,0,Miscellaneous Errors
2012,1,0,0,Privilege Misuse
2014,14,0,0,Miscellaneous Errors
2012,7,0,1,Everything Else
2012,1,0,0,Miscellaneous Errors
2012,7,0,1,Web Applications
2014,1,0,0,Privilege Misuse
2014,6,0,0,Payment Card Skimmers
2011,1,0,0,Everything Else
2015,1,0,0,Miscellaneous Errors
2012,1,0,0,Privilege Misuse
2013,2,0,0,Privilege Misuse
2013,19,1,0,Crimeware
2014,2,0,0,Privilege Misuse
2014,1,0,1,Cyber-Espionage
2012,1,1,1,Cyber-Espionage
2011,2,0,0,Privilege Misuse
2012,1,0,0,Miscellaneous Errors
2010,9,0,0,Miscellaneous Errors
2013,1,0,0,Privilege Misuse
2015,13,0,0,Payment Card Skimmers
2013,1,0,0,Privilege Misuse
2015,1,0,0,Miscellaneous Errors
2011,6,0,0,Lost and Stolen Assets
2010,1,0,0,Privilege Misuse
2011,2,0,0,Lost and Stolen Assets
2014,1,0,1,Web Applications
2013,1,0,0,Privilege Misuse
2013,2,0,0,Miscellaneous Errors
2013,1,0,1,Cyber-Espionage
2013,2,0,0,Lost and Stolen Assets
2012,2,0,0,Lost and Stolen Assets
2013,6,0,1,Denial of Service
2012,2,0,0,Miscellaneous Errors
2013,3,0,1,Web Applications
2014,2,0,0,Lost and Stolen Assets
2014,1,0,0,Miscellaneous Errors
2012,14,0,1,Web Applications
2012,9,0,0,Privilege Misuse
2013,8,0,0,Miscellaneous Errors
2012,2,0,0,Lost and Stolen Assets
2013,12,0,1,Everything Else
2012,13,0,0,Privilege Misuse
2012,2,0,0,Lost and Stolen Assets
2013,2,0,0,Lost and Stolen Assets
2006,1,0,1,Web Applications
2011,1,0,0,Miscellaneous Errors
2014,2,0,0,Privilege Misuse
2013,9,0,0,Lost and Stolen Assets
2014,2,0,0,Everything Else
2014,1,0,0,Miscellaneous Errors
2014,11,0,0,Payment Card Skimmers
2015,13,0,0,Privilege Misuse
2012,8,0,0,Miscellaneous Errors
2013,1,0,0,Miscellaneous Errors
2014,2,0,0,Lost and Stolen Assets
2013,1,0,0,Privilege Misuse
2012,6,0,0,Miscellaneous Errors
2013,1,1,0,Cyber-Espionage
2013,1,0,0,Miscellaneous Errors
2013,1,0,0,Lost and Stolen Assets
2013,1,0,0,Privilege Misuse
2014,2,0,0,Lost and Stolen Assets
2013,1,0,0,Miscellaneous Errors
2014,7,0,0,Lost and Stolen Assets
2014,3,0,1,Everything Else
2012,3,0,1,Web Applications
2011,2,0,0,Lost and Stolen Assets
2014,1,0,0,Miscellaneous Errors
2013,5,0,1,Denial of Service
2013,3,0,0,Miscellaneous Errors
2014,11,0,0,Payment Card Skimmers
2013,2,0,0,Lost and Stolen Assets
2014,1,0,0,Privilege Misuse
2014,1,0,0,Privilege Misuse
2013,3,0,0,Everything Else
2011,2,0,1,Everything Else
2010,3,0,1,Web Applications
2012,2,0,0,Lost and Stolen Assets
2011,5,0,0,Lost and Stolen Assets
2013,1,0,0,Privilege Misuse
2010,1,0,0,Miscellaneous Errors
2013,7,0,0,Miscellaneous Errors
2011,1,0,0,Privilege Misuse
2013,3,0,1,Everything Else
2010,1,0,0,Miscellaneous Errors
2013,1,0,0,Everything Else
2012,6,0,0,Lost and Stolen Assets
2012,1,0,0,Miscellaneous Errors
2013,1,0,0,Privilege Misuse
2011,2,0,0,Lost and Stolen Assets
2014,1,0,0,Miscellaneous Errors
2013,3,0,1,Everything Else
2013,3,0,1,Everything Else
2008,1,0,0,Miscellaneous Errors
2010,3,1,1,Cyber-Espionage
2014,2,0,0,Miscellaneous Errors
2014,12,0,1,Cyber-Espionage
2013,2,0,0,Lost and Stolen Assets
2014,2,0,0,Lost and Stolen Assets
2013,11,0,1,Everything Else
2015,6,0,0,Privilege Misuse
2013,3,0,1,Denial of Service
2013,6,0,0,Payment Card Skimmers
2013,3,0,0,Miscellaneous Errors
2011,1,0,0,Lost and Stolen Assets
2012,1,0,0,Miscellaneous Errors
2013,2,0,0,Everything Else
2014,1,0,1,Everything Else
2013,2,0,0,Lost and Stolen Assets
2012,6,0,0,Privilege Misuse
2015,13,0,1,Everything Else
2013,3,0,1,Web Applications
2011,13,0,0,Privilege Misuse
2013,8,0,1,Everything Else
2013,2,0,0,Miscellaneous Errors
2013,2,0,0,Privilege Misuse
2009,7,1,1,Cyber-Espionage
2014,6,0,0,Payment Card Skimmers
2012,9,0,0,Miscellaneous Errors
2013,13,0,0,Miscellaneous Errors
2011,2,0,0,Lost and Stolen Assets
2013,6,0,0,Lost and Stolen Assets
2011,1,0,0,Miscellaneous Errors
2012,1,0,1,Denial of Service
2011,9,0,0,Everything Else
2013,1,0,0,Miscellaneous Errors
2011,6,0,0,Lost and Stolen Assets
2010,2,0,0,Lost and Stolen Assets
2008,10,1,1,Crimeware
2011,2,0,0,Everything Else
2010,1,0,0,Privilege Misuse
2013,6,1,1,Everything Else
2013,6,0,0,Everything Else
2014,2,0,0,Miscellaneous Errors
2012,6,0,1,Everything Else
2013,9,1,1,Web Applications
2014,5,1,0,Crimeware
2014,1,0,0,Privilege Misuse
2010,1,0,0,Privilege Misuse
2013,8,0,0,Miscellaneous Errors
2013,8,0,1,Web Applications
2012,2,0,0,Miscellaneous Errors
2013,1,0,0,Lost and Stolen Assets
2010,2,0,0,Lost and Stolen Assets
2012,1,0,1,Web Applications
2011,1,0,0,Privilege Misuse
2014,8,0,0,Miscellaneous Errors
2013,2,0,0,Lost and Stolen Assets
2013,3,0,1,Web Applications
2014,13,0,1,Everything Else
2015,1,0,0,Privilege Misuse
2010,1,0,0,Privilege Misuse
2010,2,0,1,Everything Else
2014,7,0,1,Web Applications
2013,2,0,0,Lost and Stolen Assets
2013,6,0,0,Miscellaneous Errors
2013,3,0,0,Miscellaneous Errors
2010,1,0,0,Miscellaneous Errors
2010,1,0,0,Miscellaneous Errors
2009,1,0,0,Miscellaneous Errors
2012,1,0,0,Privilege Misuse
2013,1,0,0,Lost and Stolen Assets
2013,2,0,0,Everything Else
2010,2,0,0,Lost and Stolen Assets
2012,2,0,0,Lost and Stolen Assets
2012,14,0,0,Everything Else
2013,8,0,0,Privilege Misuse
2014,1,0,1,Denial of Service
2013,1,0,1,Everything Else
2013,9,0,0,Miscellaneous Errors
2014,9,0,1,Cyber-Espionage
2014,2,0,0,Lost and Stolen Assets
2012,1,0,1,Web Applications
2009,11,0,1,Web Applications
2011,1,0,0,Miscellaneous Errors
2008,11,0,0,Privilege Misuse
2012,1,0,0,Lost and Stolen Assets
2011,2,0,0,Lost and Stolen Assets
2012,2,0,0,Lost and Stolen Assets
2014,2,0,0,Lost and Stolen Assets
2013,6,0,0,Privilege Misuse
2012,8,0,0,Lost and Stolen Assets
2007,2,0,0,Privilege Misuse
2011,2,0,0,Privilege Misuse
2013,1,0,0,Miscellaneous Errors
2010,6,0,1,Everything Else
2010,2,0,0,Lost and Stolen Assets
2013,2,0,1,Everything Else
2010,2,0,0,Lost and Stolen Assets
2013,4,0,1,Web Applications
2012,1,0,0,Privilege Misuse
2013,1,1,1,Cyber-Espionage
2007,12,0,0,Lost and Stolen Assets
2013,11,0,0,Payment Card Skimmers
2013,1,1,1,Cyber-Espionage
2012,2,0,0,Lost and Stolen Assets
2012,7,0,1,Everything Else
2012,1,0,0,Miscellaneous Errors
2012,8,0,0,Everything Else
2007,1,0,0,Lost and Stolen Assets
2013,3,0,1,Web Applications
2013,6,0,0,Payment Card Skimmers
2012,1,0,0,Lost and Stolen Assets
2013,6,0,0,Payment Card Skimmers
2011,11,0,0,Privilege Misuse
2015,5,0,0,Everything Else
2013,6,1,1,Cyber-Espionage
2013,1,0,0,Lost and Stolen Assets
2013,13,0,1,Everything Else
2015,2,0,0,Miscellaneous Errors
2015,2,0,0,Privilege Misuse
2013,2,0,0,Privilege Misuse
2010,6,0,0,Miscellaneous Errors
2013,6,0,0,Lost and Stolen Assets
2015,1,0,0,Miscellaneous Errors
2011,6,0,0,Lost and Stolen Assets
2012,3,0,1,Web Applications
2013,2,0,0,Miscellaneous Errors
2015,6,0,0,Payment Card Skimmers
2011,3,0,1,Web Applications
2013,1,0,0,Privilege Misuse
2013,1,0,1,Web Applications
2012,11,1,0,Everything Else
2013,8,0,0,Miscellaneous Errors
2011,1,0,0,Privilege Misuse
2012,1,0,0,Miscellaneous Errors
2010,6,0,0,Lost and Stolen Assets
2013,2,0,0,Privilege Misuse
2014,6,0,1,Denial of Service
2011,2,0,0,Miscellaneous Errors
2014,2,0,0,Lost and Stolen Assets
2013,12,0,0,Lost and Stolen Assets
2010,2,0,0,Lost and Stolen Assets
2015,2,0,0,Lost and Stolen Assets
2015,11,0,1,Everything Else
2013,1,0,0,Privilege Misuse
2015,20,1,1,Point of Sale
2010,1,0,0,Lost and Stolen Assets
2007,1,0,0,Miscellaneous Errors
2006,17,0,0,Privilege Misuse
2012,1,0,0,Lost and Stolen Assets
2013,1,0,0,Privilege Misuse
2012,2,0,0,Lost and Stolen Assets
2010,12,0,1,Web Applications
2013,9,0,1,Denial of Service
2011,1,0,0,Miscellaneous Errors
2014,1,0,1,Everything Else
2014,6,0,0,Everything Else
2012,1,0,1,Everything Else
2012,2,1,0,Crimeware
2011,6,0,1,Everything Else
2010,2,0,0,Lost and Stolen Assets
2014,2,0,0,Miscellaneous Errors
2014,1,0,0,Miscellaneous Errors
2010,2,0,0,Lost and Stolen Assets
2013,11,0,0,Point of Sale
2012,1,0,0,Miscellaneous Errors
2011,2,0,0,Privilege Misuse
2013,3,0,1,Web Applications
2010,2,0,0,Lost and Stolen Assets
2012,1,0,0,Miscellaneous Errors
2013,6,0,0,Lost and Stolen Assets
2014,6,0,1,Everything Else
2010,1,0,0,Lost and Stolen Assets
2013,1,0,1,Everything Else
2013,5,0,1,Web Applications
2002,6,0,0,Privilege Misuse
2010,15,0,1,Web Applications
2012,3,0,1,Web Applications
2014,2,0,0,Miscellaneous Errors
2012,2,0,0,Lost and Stolen Assets
2008,2,0,0,Privilege Misuse
2015,8,0,1,Web Applications
2014,8,0,0,Miscellaneous Errors
2011,2,0,0,Lost and Stolen Assets
2012,1,0,0,Privilege Misuse
2010,6,0,0,Privilege Misuse
2010,1,0,0,Lost and Stolen Assets
2012,1,1,1,Cyber-Espionage
2013,1,0,1,Web Applications
2014,3,0,1,Web Applications
2014,11,0,0,Privilege Misuse
2013,1,1,1,Web Applications
2013,1,1,1,Cyber-Espionage
2010,1,0,0,Miscellaneous Errors
2014,1,0,0,Miscellaneous Errors
2012,8,0,1,Web Applications
2015,1,0,0,Miscellaneous Errors
2013,1,0,0,Privilege Misuse
2010,3,1,1,Cyber-Espionage
2010,2,0,0,Lost and Stolen Assets
2013,2,0,0,Miscellaneous Errors
2015,16,0,0,Miscellaneous Errors
2013,11,1,0,Point of Sale
2014,8,0,0,Everything Else
2012,3,0,1,Web Applications
2013,7,1,0,Crimeware
2011,2,0,0,Miscellaneous Errors
2012,11,0,1,Everything Else
2014,7,1,0,Crimeware
2012,8,0,0,Lost and Stolen Assets
2013,7,0,0,Privilege Misuse
2014,5,0,0,Everything Else
2003,9,0,1,Privilege Misuse
2013,2,0,0,Privilege Misuse
2015,11,1,1,Web Applications
2013,1,0,0,Miscellaneous Errors
2013,3,0,0,Privilege Misuse
2014,1,0,1,Web Applications
2009,3,1,1,Cyber-Espionage
2013,1,0,0,Miscellaneous Errors
2013,11,0,0,Point of Sale
2013,9,0,1,Everything Else
2014,3,0,0,Privilege Misuse
2011,15,0,0,Privilege Misuse
2013,1,0,1,Everything Else
2015,6,0,0,Payment Card Skimmers
2015,6,0,0,Payment Card Skimmers
2014,8,0,1,Everything Else
2015,1,0,0,Privilege Misuse
2014,11,0,0,Payment Card Skimmers
2013,9,0,0,Privilege Misuse
2010,1,0,0,Miscellaneous Errors
2015,6,0,1,Web Applications
2010,1,0,0,Miscellaneous Errors
2014,13,0,0,Privilege Misuse
2013,1,0,0,Privilege Misuse
2013,1,0,0,Miscellaneous Errors
2013,2,0,0,Lost and Stolen Assets
2013,1,0,0,Privilege Misuse
2013,2,0,0,Miscellaneous Errors
2013,9,0,1,Denial of Service
2011,2,0,0,Privilege Misuse
2013,1,0,0,Lost and Stolen Assets
2013,2,0,0,Lost and Stolen Assets
2013,12,0,1,Point of Sale
2011,14,1,0,Crimeware
2007,12,0,1,Web Applications
2012,1,0,0,Privilege Misuse
2011,12,0,0,Privilege Misuse
2014,2,0,0,Miscellaneous Errors
2013,6,0,0,Privilege Misuse
2014,8,0,0,Lost and Stolen Assets
2010,2,0,0,Lost and Stolen Assets
2013,5,0,1,Web Applications
2010,15,0,1,Everything Else
2010,1,0,0,Lost and Stolen Assets
2011,1,0,0,Miscellaneous Errors
2010,2,0,0,Everything Else
2014,1,0,0,Miscellaneous Errors
2013,2,0,1,Everything Else
2010,1,0,0,Lost and Stolen Assets
2012,1,0,0,Lost and Stolen Assets
2015,13,1,1,Web Applications
2012,9,0,0,Privilege Misuse
2013,12,1,1,Web Applications
2013,18,0,0,Lost and Stolen Assets
2012,6,0,0,Miscellaneous Errors
2008,1,0,0,Miscellaneous Errors
2013,1,1,1,Cyber-Espionage
2013,1,0,0,Miscellaneous Errors
2010,1,0,0,Privilege Misuse
2013,1,0,0,Privilege Misuse
2012,1,0,0,Miscellaneous Errors
2015,15,0,0,Point of Sale
2014,3,0,1,Web Applications
2010,1,0,0,Privilege Misuse
2010,2,0,1,Everything Else
2013,8,0,0,Everything Else
2013,2,0,0,Lost and Stolen Assets
2012,6,0,1,Web Applications
2013,2,0,0,Privilege Misuse
2012,1,0,0,Privilege Misuse
2013,3,0,0,Lost and Stolen Assets
2014,15,0,1,Denial of Service
2014,6,0,0,Payment Card Skimmers
2014,3,0,1,Denial of Service
2014,5,0,1,Web Applications
2015,1,0,0,Miscellaneous Errors
2013,1,0,0,Privilege Misuse
2012,2,0,0,Lost and Stolen Assets
2010,1,0,0,Lost and Stolen Assets
2012,9,1,1,Cyber-Espionage
2013,2,0,0,Miscellaneous Errors
2015,10,1,1,Point of Sale
2011,6,0,1,Everything Else
2013,2,0,0,Privilege Misuse
2014,5,0,1,Web Applications
2012,2,0,0,Lost and Stolen Assets
2011,2,0,0,Lost and Stolen Assets
2014,3,0,0,Privilege Misuse
